,Row Labels,MKT_SDESC,PER_SDESC,MT_Volume KG,NT_CWD,NT_Avg Line,NT_Price per kg,NT_Universe,MT_Universe percent,Frequency,Penetration,Spend per Trip,Volume per Trip,Total Mixed Chains - VoD (Vol),sales_lag1,sales_lag3,sales_lag6,sales_lag12,year,month,quarter,year_month,sales_rolling1_mean,sales_rolling1_std,sales_rolling3_mean,sales_rolling3_std,sales_rolling6_mean,sales_rolling6_std,sales_rolling12_mean,sales_rolling12_std,NT_CWD_clean,differentiation,NT_CWD_diff
745,BITESIZE,National Urban Supermarkets,2021-07-01,208128.3,478.18,4.927658697,771.9163228,27983.13811,0.146203496,1.475787044,1.7916224,108.8549194,0.152525663,4.798799848,478.12,461.7,460.64,501.63,2021,7,3,2021-07,478.18,,477.26,1.541817124768904,462.63000000000005,19.458112959914327,474.79583333333335,21.421474554333752,478.18,1,0.060000000000002274
746,BITESIZE,National Urban Supermarkets,2021-08-01,180868.1,470.91,4.863767817,803.2185222,28063.98924,0.146381968,1.475787044,1.7916224,108.8549194,0.152525663,4.826924074,478.18,475.48,428.45,511.25,2021,8,3,2021-08,470.91,,475.7366666666667,4.180123608168114,469.70666666666665,9.928761585792135,471.43416666666667,18.086305952049592,470.91,1,-7.269999999999982
747,BITESIZE,National Urban Supermarkets,2021-09-01,188361.9,499.13,5.186305071,789.5223822,28058.23412,0.145959677,1.475787044,1.7916224,108.8549194,0.152525663,4.778731956,470.91,478.12,453.85,488.38,2021,9,3,2021-09,499.13,,482.74,14.652211438763379,477.25333333333333,12.37325448811077,472.33,19.231902475824032,499.13,1,28.21999999999997
748,BITESIZE,National Urban Supermarkets,2021-10-01,197544.8,528.68,5.475144988,802.6149815,28454.18614,0.149520677,1.320934534,2.198363543,121.0560379,0.230099499,4.65068995,499.13,478.18,461.7,494.08,2021,10,4,2021-10,528.68,,499.57333333333327,28.887551529673708,488.4166666666667,22.002558638204537,475.2133333333333,24.62634115941991,528.68,1,29.549999999999955
749,BITESIZE,National Urban Supermarkets,2021-11-01,247994.0,542.04,5.611761052,790.0429204,28578.20759,0.149698102,1.320934534,2.198363543,121.0560379,0.230099499,4.644712783,528.68,470.91,475.48,487.02,2021,11,4,2021-11,542.04,,523.2833333333333,21.958142757973537,499.51000000000005,29.63206101439855,479.79833333333335,31.25432736278326,542.04,1,13.360000000000014
750,BITESIZE,National Urban Supermarkets,2021-12-01,283542.6,578.22,5.988814086,804.8546356,28718.41228,0.150178259,1.320934534,2.198363543,121.0560379,0.230099499,4.108324427,542.04,499.13,478.12,480.4,2021,12,4,2021-12,578.22,,549.6466666666666,25.631015067287905,516.1933333333333,41.12912722910393,487.95,42.24843106417876,578.22,1,36.180000000000064
751,BITESIZE,National Urban Supermarkets,2022-01-01,392031.9,501.19,5.239832723,557.8395023,29591.0901,0.162448118,1.484152436,1.482435822,122.923027,0.164298326,2.721853872,578.22,528.68,478.18,460.64,2022,1,1,2022-01,501.19,,540.4833333333333,38.53858629191707,520.0283333333333,37.81499354261276,491.32916666666665,41.48018748631364,501.19,1,-77.03000000000003
752,BITESIZE,National Urban Supermarkets,2022-02-01,375767.5,493.59,5.195684211,542.8550367,29637.51064,0.164084794,1.484152436,1.482435822,122.923027,0.164298326,2.18384474,501.19,542.04,470.91,428.45,2022,2,1,2022-02,493.59,,524.3333333333334,46.821679096114664,523.8083333333334,32.71242297091229,496.7575,36.46216672640891,493.59,1,-7.600000000000023
753,BITESIZE,National Urban Supermarkets,2022-03-01,484230.8,493.55,5.219989424,518.634205,29575.22988,0.163620706,1.484152436,1.482435822,122.923027,0.164298326,2.854512201,493.59,578.22,499.13,453.85,2022,3,1,2022-03,493.55,,496.10999999999996,4.399454516892826,522.8783333333333,33.62103592437126,500.06583333333333,33.928104859453235,493.55,1,-0.03999999999996362
754,BITESIZE,National Urban Supermarkets,2022-04-01,505133.8,484.67,5.213747849,578.8718633,29746.73664,0.164274739,1.383897543,1.482277513,119.7995758,0.148058593,2.241429095,493.55,501.19,528.68,461.7,2022,4,2,2022-04,484.67,,490.6033333333333,5.138456322626703,515.5433333333334,36.75669825525427,501.98,32.16916281899822,484.67,1,-8.879999999999995
755,BITESIZE,National Urban Supermarkets,2022-05-01,357851.8,510.65,5.452167414,692.3415783,29727.91096,0.163834103,1.383897543,1.482277513,119.7995758,0.148058593,2.957771455,484.67,493.59,542.04,475.48,2022,5,2,2022-05,510.65,,496.28999999999996,13.204953617722724,510.3116666666667,34.38872979084539,504.9108333333333,31.120362951980844,510.65,1,25.97999999999996
756,BITESIZE,National Urban Supermarkets,2022-06-01,268324.0,434.25,4.786178772,727.9660709,29503.35059,0.163874201,1.383897543,1.482277513,119.7995758,0.148058593,2.599857037,510.65,493.55,578.22,478.12,2022,6,2,2022-06,434.25,,476.52333333333337,38.84605685754403,486.31666666666666,26.95254694138586,501.25499999999994,36.64084916298103,434.25,1,-76.39999999999998
757,BITESIZE,National Urban Supermarkets,2022-07-01,244482.9,401.0,4.480947592,778.6806848,29261.0896,0.161838982,1.244612336,1.405648589,108.8061295,0.135789156,2.525778241,434.25,484.67,501.19,478.18,2022,7,3,2022-07,401.0,,448.6333333333334,56.22224500479811,469.61833333333334,42.46624655685374,494.82333333333327,46.505408744962196,401.0,1,-33.25
758,BITESIZE,National Urban Supermarkets,2022-08-01,257308.3,395.66,4.261740629,743.0131092,29563.01705,0.163525941,1.244612336,1.405648589,108.8061295,0.135789156,2.8781132,401.0,510.65,493.59,470.91,2022,8,3,2022-08,395.66,,410.30333333333334,20.909591898924162,453.2966666666666,49.62604947633228,488.5525,54.42252410222606,395.66,1,-5.339999999999975
759,BITESIZE,National Urban Supermarkets,2022-09-01,255418.0,372.76,4.043827294,684.8220877,29331.12791,0.161880726,1.244612336,1.405648589,108.8061295,0.135789156,2.807605571,395.66,434.25,493.55,499.13,2022,9,3,2022-09,372.76,,389.8066666666667,15.002350928423157,433.165,54.30993233249856,478.0216666666666,63.63615365205018,372.76,1,-22.900000000000034
760,BITESIZE,National Urban Supermarkets,2022-10-01,241955.1,337.48,3.728648768,667.0150619,28647.6016,0.159712629,1.346711278,1.127198339,102.769722,0.124665149,2.228288686,372.76,401.0,484.67,528.68,2022,10,4,2022-10,337.48,,368.6333333333334,29.308704054931567,408.6333333333334,59.39677084343112,462.08833333333337,73.04071129290293,337.48,1,-35.27999999999997
761,BITESIZE,National Urban Supermarkets,2022-11-01,206281.2,278.49,3.140038336,672.1799951,28287.87191,0.157525796,1.346711278,1.127198339,102.769722,0.124665149,3.980158139,337.48,395.66,510.65,542.04,2022,11,4,2022-11,278.49,,329.57666666666665,47.629352644976876,369.94,55.112112279971086,440.12583333333333,85.39334799136142,278.49,1,-58.99000000000001
762,BITESIZE,National Urban Supermarkets,2022-12-01,281120.0,284.29,3.144800885,667.2811042,28622.75037,0.15880778,1.346711278,1.127198339,102.769722,0.124665149,2.382771854,278.49,372.76,434.25,578.22,2022,12,4,2022-12,284.29,,300.08666666666664,32.513167077040805,344.94666666666666,54.108910048407324,415.63166666666666,84.33024927354363,284.29,1,5.800000000000011
763,BITESIZE,National Urban Supermarkets,2023-01-01,183152.3,280.89,3.12169371,756.69213,28804.24655,0.159086735,1.294356108,1.164088845,108.7341537,0.123921484,2.537718323,284.29,337.48,401.0,501.19,2023,1,1,2023-01,280.89,,281.2233333333333,2.914332407185368,324.92833333333334,51.37265631273605,397.27333333333337,87.91434254066085,280.89,1,-3.400000000000034
764,BITESIZE,National Urban Supermarkets,2023-02-01,193951.3,281.08,3.126932918,718.5288266,28930.12615,0.160730749,1.294356108,1.164088845,108.7341537,0.123921484,2.535081104,280.89,278.49,395.66,493.59,2023,2,1,2023-02,281.08,,282.08666666666664,1.9105060532672649,305.83166666666665,39.81798760141411,379.5641666666667,88.15217384672118,281.08,1,0.18999999999999773
765,BITESIZE,National Urban Supermarkets,2023-03-01,213198.5,302.76,3.354309772,727.8749897,29022.82561,0.160983535,1.294356108,1.164088845,108.7341537,0.123921484,2.553766266,281.08,284.29,372.76,493.55,2023,3,1,2023-03,302.76,,288.24333333333334,12.572161046517442,294.165,22.98141575185526,363.665,82.76558963354157,302.76,1,21.680000000000007
766,BITESIZE,National Urban Supermarkets,2023-04-01,298138.3,333.59,3.659791552,765.8168306,29784.34308,0.164467565,1.394945741,1.078403711,127.3827744,0.131732434,1.865165385,302.76,280.89,337.48,484.67,2023,4,2,2023-04,333.59,,305.81,26.3875330420681,293.51666666666665,21.523692681003467,351.075,73.67728742247216,333.59,1,30.829999999999984
767,BITESIZE,National Urban Supermarkets,2023-05-01,308176.6,376.14,4.047562682,830.8576835,30958.64409,0.170526043,1.394945741,1.078403711,127.3827744,0.131732434,1.732119018,333.59,281.08,278.49,510.65,2023,5,2,2023-05,376.14,,337.4966666666666,36.845659627418364,309.7916666666667,38.282913899367614,339.86583333333334,55.07688683099711,376.14,1,42.55000000000001
768,BITESIZE,National Urban Supermarkets,2023-06-01,272781.8,368.59,4.055787852,833.547634,30527.68706,0.170482817,1.394945741,1.078403711,127.3827744,0.131732434,1.710253337,376.14,302.76,284.29,434.25,2023,6,2,2023-06,368.59,,359.44,22.702808197362575,323.84166666666664,42.30934053641691,334.39416666666665,47.602077201564335,368.59,1,-7.550000000000011
769,BITESIZE,National Urban Supermarkets,2023-07-01,277730.1,396.11,4.345217201,833.4269278,31101.01432,0.173015603,1.444218874,1.414176941,132.5794373,0.146600932,1.579263867,368.59,333.59,280.89,401.0,2023,7,3,2023-07,396.11,,380.28,14.219433886278042,343.045,44.9792390993885,333.9866666666666,46.99714659417751,396.11,1,27.52000000000004
770,BITESIZE,National Urban Supermarkets,2023-08-01,276798.3,408.05,4.45323584,856.2841607,31216.85108,0.173388708,1.444218874,1.414176941,132.5794373,0.146600932,2.921083837,396.11,376.14,281.08,395.66,2023,8,3,2023-08,408.05,,390.9166666666667,20.236129407067082,364.20666666666665,39.534166826009816,335.01916666666665,48.584541399447055,408.05,1,11.939999999999998
771,BITESIZE,National Urban Supermarkets,2023-09-01,245400.0,411.24,4.527578994,851.991524,31008.48185,0.171947969,1.444218874,1.414176941,132.5794373,0.146600932,2.16558616,408.05,368.59,302.76,372.76,2023,9,3,2023-09,411.24,,405.1333333333334,7.975552230382761,382.2866666666667,29.291210057402903,338.22583333333336,52.420404331397826,411.24,1,3.1899999999999977
772,BITESIZE,National Urban Supermarkets,2023-10-01,260904.1,406.24,4.384673502,873.0080976,31897.27061,0.178835469,1.337477326,1.358871698,125.9181671,0.129352972,2.45743401,411.24,396.11,333.59,337.48,2023,10,4,2023-10,406.24,,408.51,2.531541041782586,394.395,17.958849349563504,343.95583333333326,55.969360524664,406.24,1,-5.0
773,BITESIZE,National Urban Supermarkets,2023-11-01,263056.0,374.29,4.040699557,848.4684022,31965.83127,0.17886383,1.337477326,1.358871698,125.9181671,0.129352972,2.56917888,406.24,408.05,376.14,278.49,2023,11,4,2023-11,374.29,,397.25666666666666,20.046217433210785,394.08666666666664,18.34664510549495,351.9391666666667,52.50787429513942,374.29,1,-31.94999999999999
774,BITESIZE,National Urban Supermarkets,2023-12-01,289511.9,379.55,4.100583405,844.8239675,32323.64963,0.180272903,1.337477326,1.358871698,125.9181671,0.129352972,2.394609379,374.29,411.24,368.59,284.29,2023,12,4,2023-12,379.55,,386.6933333333333,17.130996275160577,395.91333333333336,15.647436423484644,359.8775,48.390070568874286,379.55,1,5.259999999999991
775,BITESIZE,National Urban Supermarkets,2024-01-01,190001.0,351.99,3.696985611,933.7534855,32673.42723,0.181341635,1.210946321,0.991765738,117.3240051,0.125821531,3.036728543,379.55,406.24,396.11,280.89,2024,1,1,2024-01,351.99,,368.60999999999996,14.63165062616774,388.56,23.78656259236034,365.8025,41.73455972111161,351.99,1,-27.560000000000002
776,BITESIZE,National Urban Supermarkets,2024-02-01,257013.8,365.21,3.846745313,899.0198036,32941.01908,0.185130143,1.210946321,0.991765738,117.3240051,0.125821531,2.052539064,351.99,374.29,408.05,281.08,2024,2,1,2024-02,365.21,,365.5833333333333,13.783792416442168,381.42,23.188305672476947,372.81333333333333,32.18149647338316,365.21,1,13.21999999999997
777,BITESIZE,National Urban Supermarkets,2024-03-01,246610.9,377.26,3.952021789,882.2513522,33180.49487,0.185701063,1.210946321,0.991765738,117.3240051,0.125821531,2.136770242,365.21,379.55,411.24,302.76,2024,3,1,2024-03,377.26,,364.82,12.639513441831351,375.75666666666666,18.022878422351237,379.0216666666666,23.436409839719683,377.26,1,12.050000000000011
778,BITESIZE,National Urban Supermarkets,2024-04-01,274636.7,362.33,3.89685954,876.5969006,33365.58107,0.185549554,1.210946321,0.991765738,117.3240051,0.125821531,2.139604736,377.26,351.99,406.24,333.59,2024,4,2,2024-04,362.33,,368.26666666666665,7.920456639586442,368.43833333333333,10.524395309318418,381.4166666666667,19.51144528435403,362.33,1,-14.930000000000007
779,BITESIZE,National Urban Supermarkets,2024-05-01,285107.7,370.45,4.004431953,916.7424661,33328.02065,0.184888594,1.210946321,0.991765738,117.3240051,0.125821531,1.729745636,362.33,365.21,374.29,376.14,2024,5,2,2024-05,370.45,,370.0133333333333,7.474572454633708,367.79833333333335,10.209423912581894,380.94250000000005,19.7193675591495,370.45,1,8.120000000000005
780,BOXED CHOCOLATE,Discounters,2019-01-01,1019821.1,3101.76,31.0176,946.2358604,26049.35428,0.126393167,1.243666291,2.125752211,156.3404541,0.274687916,1.771209528,,,,,2019,1,1,2019-01,3101.76,,1278.18,1579.271824576139,821.5,1117.1265139454722,608.7066666666666,785.3461590376951,3101.76,2,
781,BOXED CHOCOLATE,Discounters,2019-02-01,1138942.1,3528.4,35.284,926.6487137,26387.75151,0.127203763,1.243666291,2.125752211,156.3404541,0.274687916,1.71813483,3101.76,,,,2019,2,1,2019-02,3528.4,,2333.536666666667,1713.4139511610672,1350.9016666666666,1527.4245947138056,869.7308333333334,1145.9915482669778,3528.4,2,
782,BOXED CHOCOLATE,Discounters,2019-03-01,2629043.8,3771.61,37.7161,936.0330688,26477.00003,0.128170066,1.243666291,2.125752211,156.3404541,0.274687916,1.56571414,3528.4,,,,2019,3,1,2019-03,3771.61,,3467.2566666666667,339.0849982428873,1918.6350000000002,1709.938209956714,1150.0275000000001,1404.9012183206091,3771.61,2,-183.42999999999984
783,BOXED CHOCOLATE,Discounters,2019-04-01,605050.4,2689.19,26.8919,959.7113364,26897.66234,0.129447582,1.168391228,1.858849645,125.6650238,0.218341842,1.645923874,3771.61,3101.76,,,2019,4,2,2019-04,2689.19,,3329.7333333333336,567.8992845860779,2303.9566666666665,1545.73767541153,1339.8566666666666,1449.2008658902535,2689.19,2,-1325.63
784,BOXED CHOCOLATE,Discounters,2019-05-01,728691.0,2711.13,27.1113,924.5890398,27153.64267,0.13036216,1.168391228,1.858849645,125.6650238,0.218341842,1.636849645,2689.19,3528.4,,,2019,5,2,2019-05,2711.13,,3057.31,618.6992067233042,2695.4233333333336,1218.4353827703148,1531.930833333333,1466.8474325787822,2711.13,2,1104.3600000000001
785,BOXED CHOCOLATE,Discounters,2019-06-01,604719.3,2721.23,27.2123,956.6110293,27338.00238,0.135132502,1.168391228,1.858849645,125.6650238,0.218341842,1.608222112,2711.13,3771.61,,,2019,6,2,2019-06,2721.23,,2707.1833333333334,16.380553512614444,3087.22,468.4145867070965,1727.5091666666667,1454.877217259011,2721.23,2,-11.840000000000146
786,BOXED CHOCOLATE,Discounters,2019-07-01,561612.1,2601.87,26.0187,950.6926222,27708.80867,0.136249504,1.261115551,1.29243803,141.1392365,0.271674633,1.487013864,2721.23,2689.19,3101.76,,2019,7,3,2019-07,2601.87,,2678.076666666667,66.18983708530855,3003.905,508.0877878378689,1912.7025,1408.3936366599246,2601.87,2,-129.46000000000004
787,BOXED CHOCOLATE,Discounters,2019-08-01,792155.4,2709.52,27.0952,863.5337561,27993.67687,0.137606029,1.261115551,1.29243803,141.1392365,0.271674633,1.429391159,2601.87,2711.13,3528.4,,2019,8,3,2019-08,2709.52,,2677.5400000000004,65.79318125798709,2867.4249999999997,445.1006136931044,2109.1633333333334,1333.3222793208718,2709.52,2,227.01000000000022
788,BOXED CHOCOLATE,Discounters,2019-09-01,995500.5,2732.48,27.3248,879.1476609,28145.16556,0.138330573,1.261115551,1.29243803,141.1392365,0.271674633,1.370788933,2709.52,2721.23,3771.61,,2019,9,3,2019-09,2732.48,,2681.29,69.73121754312291,2694.236666666666,47.47046983802981,2306.4358333333334,1222.3444118463651,2732.48,2,-84.69000000000005
789,BOXED CHOCOLATE,Discounters,2019-10-01,1059134.4,2655.89,26.5589,911.8322434,28466.5792,0.143767383,1.251598001,3.179857969,128.4743805,0.27354148,1.400530198,2732.48,2601.87,2689.19,,2019,10,4,2019-10,2655.89,,2699.2966666666666,39.30514512604697,2688.686666666667,50.05479104584544,2496.3216666666667,1061.8638731095493,2655.89,2,-99.55000000000018
790,BOXED CHOCOLATE,Discounters,2019-11-01,1057627.8,3215.46,32.1546,966.6889618,28677.00358,0.144624986,1.251598001,3.179857969,128.4743805,0.27354148,1.409853067,2655.89,2709.52,2711.13,,2019,11,4,2019-11,3215.46,,2867.943333333333,303.3848747603928,2772.741666666667,222.3161685002781,2734.0825,836.006778888654,3215.46,2,636.1600000000003
791,BOXED CHOCOLATE,Discounters,2019-12-01,3401261.5,3986.24,39.8624,939.6714578,28824.48449,0.145170471,1.251598001,3.179857969,128.4743805,0.27354148,1.404742619,3215.46,2732.48,2721.23,,2019,12,4,2019-12,3986.24,,3285.8633333333332,667.963511453566,2983.5766666666664,538.5793838856496,3035.398333333333,484.2638002508356,3986.24,2,211.20999999999958
792,BOXED CHOCOLATE,Discounters,2020-01-01,1556195.9,3353.53,33.5353,952.1234595,29093.4825,0.145966552,1.230424285,2.645596743,156.8777313,0.298709095,1.462801001,3986.24,2655.89,2601.87,3101.76,2020,1,1,2020-01,3353.53,,3518.41,410.99210807513566,3108.853333333334,519.1028402798881,3056.379166666667,492.7794318217457,3353.53,2,-1403.4899999999993
793,BOXED CHOCOLATE,Discounters,2020-02-01,1431322.5,3803.39,38.0339,975.5335391,29189.93367,0.150208457,1.230424285,2.645596743,156.8777313,0.298709095,1.358463996,3353.53,3215.46,2709.52,3528.4,2020,2,1,2020-02,3803.39,,3714.3866666666668,325.6097066019023,3291.1650000000004,542.3702796706159,3079.295,522.2388121174688,3803.39,2,1082.5699999999993
794,BOXED CHOCOLATE,Discounters,2020-03-01,2941495.8,4160.56,41.6056,954.6132223,29265.64343,0.150901186,1.230424285,2.645596743,156.8777313,0.298709095,1.394409408,3803.39,3986.24,2732.48,3771.61,2020,3,1,2020-03,4160.56,,3772.4933333333333,404.40117239367265,3529.1783333333333,561.1852202407431,3111.7075,578.1863685718633,4160.56,2,-92.68999999999915
795,BOXED CHOCOLATE,Discounters,2020-04-01,438813.0,2518.53,25.1853,997.4698835,29496.06668,0.153611025,1.359897137,2.149489164,137.124527,0.337189168,1.421906901,4160.56,3353.53,2655.89,2689.19,2020,4,2,2020-04,2518.53,,3494.16,863.5873001034951,3506.2850000000003,605.0251514358592,3097.4858333333336,591.4701009804588,2518.53,2,-1999.2000000000007
796,BOXED CHOCOLATE,Discounters,2020-05-01,692430.2,2520.55,25.2055,884.050453,29606.99297,0.153370818,1.359897137,2.149489164,137.124527,0.337189168,1.468811584,2518.53,3803.39,3215.46,2711.13,2020,5,2,2020-05,2520.55,,3066.546666666667,947.4438770889694,3390.4666666666667,726.2077059537786,3081.6041666666665,605.1869043896635,2520.55,2,1644.0500000000002
797,BOXED CHOCOLATE,Discounters,2020-06-01,658439.8,2592.51,25.9251,938.4286187,29696.33416,0.154377195,1.359897137,2.149489164,137.124527,0.337189168,1.459693043,2520.55,4160.56,3986.24,2721.23,2020,6,2,2020-06,2592.51,,2543.8633333333332,42.14135419488663,3158.1783333333337,720.4068183024419,3070.8775000000005,613.2421966316347,2592.51,2,69.94000000000005
798,BOXED CHOCOLATE,Discounters,2020-07-01,578410.4,2416.72,24.1672,990.2551683,29872.09841,0.153977806,1.757778406,1.987462759,124.9083405,0.333715022,1.357072871,2592.51,2518.53,3353.53,2601.87,2020,7,3,2020-07,2416.72,,2509.9266666666663,88.37517996235695,3002.0433333333335,769.449059565769,3055.4483333333333,628.2604554400543,2416.72,2,-247.75000000000045
799,BOXED CHOCOLATE,Discounters,2020-08-01,732473.1,2524.0,25.24,951.8218102,29964.0042,0.154785449,1.757778406,1.987462759,124.9083405,0.333715022,1.283002069,2416.72,2520.55,3803.39,2709.52,2020,8,3,2020-08,2524.0,,2511.0766666666664,88.6046862946818,2788.811666666667,674.3621820184198,3039.9883333333332,639.7247972631523,2524.0,2,283.0700000000006
800,BOXED CHOCOLATE,Discounters,2020-09-01,1160035.4,2475.16,24.7516,913.4754612,30061.09649,0.155356222,1.757778406,1.987462759,124.9083405,0.333715022,1.287473225,2524.0,2592.51,4160.56,2732.48,2020,9,3,2020-09,2475.16,,2471.9599999999996,53.71154065976581,2507.911666666667,58.441048387598336,3018.545,655.0973453756551,2475.16,2,-156.12000000000035
801,BOXED CHOCOLATE,Discounters,2020-10-01,971256.6,2454.07,24.5407,961.6681071,30124.99894,0.161572383,1.25983882,5.674108028,157.9243011,0.356993675,1.327863651,2475.16,2416.72,2518.53,2655.89,2020,10,4,2020-10,2454.07,,2484.41,35.87092276546064,2497.1683333333335,61.92001531525575,3001.726666666667,667.7231973904923,2454.07,2,27.750000000000455
802,BOXED CHOCOLATE,Discounters,2020-11-01,1058513.5,3085.02,30.8502,966.0655325,30314.09973,0.161888112,1.25983882,5.674108028,157.9243011,0.356993675,1.295010062,2454.07,2524.0,2520.55,3215.46,2020,11,4,2020-11,3085.02,,2671.4166666666665,358.34618043643013,2591.2466666666664,249.43493112762374,2990.8566666666666,664.9835890297122,3085.02,2,652.0399999999995
803,BOXED CHOCOLATE,Discounters,2020-12-01,3563941.5,3540.91,35.4091,956.9782579,30479.09897,0.162168153,1.25983882,5.674108028,157.9243011,0.356993675,1.3089881,3085.02,2475.16,2592.51,3986.24,2020,12,4,2020-12,3540.91,,3026.6666666666665,545.7647204000801,2749.3133333333335,461.09377535013834,2953.745833333333,614.9263837900525,3540.91,2,-175.05999999999995
804,BOXED CHOCOLATE,Discounters,2021-01-01,1456274.1,3250.02,32.5002,983.5580486,30661.9969,0.162523555,1.327955723,4.122952938,169.3891907,0.343494892,1.412942827,3540.91,2454.07,2416.72,3353.53,2021,1,1,2021-01,3250.02,,3291.983333333333,230.8237726781564,2888.1966666666667,466.3463749903554,2945.1200000000003,609.5107705962034,3250.02,2,-746.7799999999997
805,BOXED CHOCOLATE,Discounters,2021-02-01,1390987.0,3512.26,35.1226,1010.849096,30837.99812,0.163621029,1.327955723,4.122952938,169.3891907,0.343494892,1.426229429,3250.02,3085.02,2524.0,3803.39,2021,2,1,2021-02,3512.26,,3434.396666666666,160.31616273282282,3052.9066666666663,486.0934549514597,2920.859166666667,577.1792304343151,3512.26,2,553.1300000000001
806,BOXED CHOCOLATE,Discounters,2021-03-01,2763088.5,3718.91,37.1891,1061.373506,30917.99847,0.163279709,1.327955723,4.122952938,169.3891907,0.343494892,1.340843628,3512.26,3540.91,2475.16,4160.56,2021,3,1,2021-03,3718.91,,3493.7299999999996,234.9935716142963,3260.1983333333333,454.61730136087954,2884.0550000000003,499.8424225057491,3718.91,2,-55.5900000000006
807,BOXED CHOCOLATE,Discounters,2021-04-01,598637.6,2478.9,24.789,1098.822099,31087.60081,0.163428844,1.248600721,2.316408396,170.1304169,0.460664868,1.384857898,3718.91,3250.02,2454.07,2518.53,2021,4,2,2021-04,2478.9,,3236.69,664.3495455707365,3264.3366666666666,445.83985791610064,2880.7525,502.60033742939646,2478.9,2,-1446.6599999999994
808,BOXED CHOCOLATE,Discounters,2021-05-01,656524.8,2318.22,23.18915675,1108.88187,32135.32558,0.16877564,1.248600721,2.316408396,170.1304169,0.460664868,2.95280679,2478.9,3512.26,3085.02,2520.55,2021,5,2,2021-05,2318.22,,2838.6766666666663,766.5262920692144,3136.5366666666664,593.1022061218855,2863.8916666666664,518.9117643656024,2318.22,2,1079.3299999999995
809,BOXED CHOCOLATE,Discounters,2021-06-01,588552.1,2031.26,20.32072829,1128.004049,32232.99569,0.169069384,1.248600721,2.316408396,170.1304169,0.460664868,3.09611678,2318.22,3718.91,3540.91,2592.51,2021,6,2,2021-06,2031.26,,2276.126666666666,226.76921954573177,2884.9283333333333,698.1589118937356,2817.120833333333,568.5180867269396,2031.26,2,-126.27999999999952
810,BOXED CHOCOLATE,Discounters,2021-07-01,510681.3,1926.76,19.2888177,1124.038934,32507.67147,0.169842824,1.152765155,2.165351152,136.5700989,0.309396714,3.210083168,2031.26,2478.9,3250.02,2416.72,2021,7,3,2021-07,1926.76,,2092.0799999999995,202.69320955583927,2664.385,765.5178364936875,2776.290833333333,615.5380118010787,1926.76,2,182.4599999999998
811,BOXED CHOCOLATE,Discounters,2021-08-01,664131.2,2183.88,21.8388,1091.821568,32648.86888,0.170296733,1.152765155,2.165351152,136.5700989,0.309396714,3.066646724,1926.76,2318.22,3512.26,2524.0,2021,8,3,2021-08,2183.88,,2047.3,129.30829362437493,2442.9883333333332,655.4360266697585,2747.9474999999998,635.7112895321998,2183.88,2,361.6200000000001
812,BOXED CHOCOLATE,Discounters,2021-09-01,1077233.8,2169.37,21.69803961,1027.880351,32756.99841,0.170402773,1.152765155,2.165351152,136.5700989,0.309396714,2.665979904,2183.88,2031.26,3718.91,2475.16,2021,9,3,2021-09,2169.37,,2093.336666666666,144.4419413930066,2184.7316666666666,197.32905659491155,2722.4649999999997,653.5194154242247,2169.37,2,-271.63000000000034
813,BOXED CHOCOLATE,Discounters,2021-10-01,967895.5,2132.73,21.32943294,1063.865725,32995.64233,0.173385061,1.346968293,3.914304972,184.8414764,0.332914948,2.911830958,2169.37,1926.76,2478.9,2454.07,2021,10,4,2021-10,2132.73,,2161.993333333333,26.36080486974132,2127.0366666666664,134.8263102908228,2695.6866666666665,671.8434905857774,2132.73,2,-22.129999999999654
814,BOXED CHOCOLATE,Discounters,2021-11-01,1107826.9,2642.04,26.42568514,1076.422665,33247.53448,0.174156926,1.346968293,3.914304972,184.8414764,0.332914948,2.842106138,2132.73,2183.88,2318.22,3085.02,2021,11,4,2021-11,2642.04,,2314.7133333333327,284.0645744076164,2181.0066666666667,245.80133064456297,2658.7716666666665,660.5820675714928,2642.04,2,545.9499999999998
815,BOXED CHOCOLATE,Discounters,2021-12-01,3615328.3,3034.71,30.35013501,1070.611051,33410.99891,0.174717376,1.346968293,3.914304972,184.8414764,0.332914948,2.475579388,2642.04,2169.37,2031.26,3540.91,2021,12,4,2021-12,3034.71,,2603.1599999999994,452.2451999745782,2348.2483333333334,410.0385683038114,2616.588333333333,613.622902853308,3034.71,2,-116.63999999999987
816,BOXED CHOCOLATE,Discounters,2022-01-01,1292212.9,3043.89,30.444989,1108.313022,33933.326,0.186285971,1.193930268,3.086664677,171.8173981,0.2771267,1.59884362,3034.71,2132.73,1926.76,3250.02,2022,1,1,2022-01,3043.89,,2906.8799999999997,229.40409172472414,2534.4366666666665,433.3420076413561,2599.4108333333334,596.9371807890623,3043.89,2,-383.49000000000024
817,BOXED CHOCOLATE,Discounters,2022-02-01,1480392.9,3268.12,32.68773755,1102.773017,34044.39504,0.188483021,1.193930268,3.086664677,171.8173981,0.2771267,1.299931587,3043.89,2642.04,2183.88,3512.26,2022,2,1,2022-02,3268.12,,3115.5733333333333,132.1890019380527,2715.1433333333334,481.3311414677455,2579.0658333333336,566.3748594905494,3268.12,2,215.05000000000018
